"","circuit_name","year","duration","pit_stop_milliseconds","driver_name"
"4576","Abu Dhabi Grand Prix",2016,"23.272",23272,"Felipe Nasr"
"4577","Abu Dhabi Grand Prix",2016,"23.753",23753,"Nico Rosberg"
"4578","Abu Dhabi Grand Prix",2016,"21.711",21711,"Sebastian Vettel"
"4579","Abu Dhabi Grand Prix",2016,"21.834",21834,"Nico Hülkenberg"
"4580","Abu Dhabi Grand Prix",2016,"21.775",21775,"Felipe Massa"
"4581","Abu Dhabi Grand Prix",2016,"21.896",21896,"Daniil Kvyat"
"4582","Abu Dhabi Grand Prix",2016,"22.032",22032,"Esteban Gutiérrez"
"4583","Abu Dhabi Grand Prix",2016,"22.084",22084,"Daniel Ricciardo"
"4584","Abu Dhabi Grand Prix",2016,"21.308",21308,"Sergio Pérez"
"4585","Abu Dhabi Grand Prix",2016,"22.838",22838,"Romain Grosjean"
"4586","Abu Dhabi Grand Prix",2016,"21.221",21221,"Max Verstappen"
"4587","Abu Dhabi Grand Prix",2016,"22.145",22145,"Jolyon Palmer"
"4588","Abu Dhabi Grand Prix",2016,"24.035",24035,"Esteban Ocon"
"4589","Abu Dhabi Grand Prix",2016,"21.768",21768,"Daniel Ricciardo"
"4590","Abu Dhabi Grand Prix",2016,"22.949",22949,"Pascal Wehrlein"
"4591","Abu Dhabi Grand Prix",2016,"22.087",22087,"Kimi Räikkönen"
"4592","Abu Dhabi Grand Prix",2016,"21.482",21482,"Nico Hülkenberg"
"4593","Abu Dhabi Grand Prix",2016,"22.012",22012,"Sergio Pérez"
"4594","Abu Dhabi Grand Prix",2016,"21.355",21355,"Lewis Hamilton"
"4595","Abu Dhabi Grand Prix",2016,"22.102",22102,"Esteban Gutiérrez"
"4596","Abu Dhabi Grand Prix",2016,"21.935",21935,"Carlos Sainz"
"4597","Abu Dhabi Grand Prix",2016,"21.218",21218,"Nico Rosberg"
"4598","Abu Dhabi Grand Prix",2016,"21.539",21539,"Felipe Massa"
"4599","Abu Dhabi Grand Prix",2016,"23.026",23026,"Esteban Ocon"
"4600","Abu Dhabi Grand Prix",2016,"29.933",29933,"Felipe Nasr"
"4601","Abu Dhabi Grand Prix",2016,"21.872",21872,"Sebastian Vettel"
"4602","Abu Dhabi Grand Prix",2016,"22.248",22248,"Fernando Alonso"
"4603","Abu Dhabi Grand Prix",2016,"22.527",22527,"Romain Grosjean"
"4604","Abu Dhabi Grand Prix",2016,"22.991",22991,"Marcus Ericsson"
"4605","Abu Dhabi Grand Prix",2016,"22.588",22588,"Jolyon Palmer"
"4606","Australian Grand Prix",2016,"27.831",27831,"Kevin Magnussen"
"4607","Australian Grand Prix",2016,"22.414",22414,"Carlos Sainz"
"4608","Australian Grand Prix",2016,"22.701",22701,"Felipe Nasr"
"4609","Australian Grand Prix",2016,"21.550",21550,"Felipe Massa"
"4610","Australian Grand Prix",2016,"26.206",26206,"Pascal Wehrlein"
"4611","Australian Grand Prix",2016,"22.357",22357,"Marcus Ericsson"
"4612","Australian Grand Prix",2016,"21.531",21531,"Nico Rosberg"
"4613","Australian Grand Prix",2016,"22.245",22245,"Daniel Ricciardo"
"4614","Australian Grand Prix",2016,"21.796",21796,"Fernando Alonso"
"4615","Australian Grand Prix",2016,"23.286",23286,"Jolyon Palmer"
"4616","Australian Grand Prix",2016,"23.224",23224,"Rio Haryanto"
"4617","Australian Grand Prix",2016,"21.339",21339,"Sebastian Vettel"
"4618","Australian Grand Prix",2016,"22.303",22303,"Max Verstappen"
"4619","Australian Grand Prix",2016,"22.616",22616,"Jenson Button"
"4620","Australian Grand Prix",2016,"22.508",22508,"Kimi Räikkönen"
"4621","Australian Grand Prix",2016,"21.940",21940,"Lewis Hamilton"
"4622","Australian Grand Prix",2016,"22.167",22167,"Nico Hülkenberg"
"4623","Australian Grand Prix",2016,"24.719",24719,"Sergio Pérez"
"4624","Australian Grand Prix",2016,"21.376",21376,"Valtteri Bottas"
"4625","Australian Grand Prix",2016,"22.079",22079,"Kevin Magnussen"
"4626","Australian Grand Prix",2016,"18:09.312",1089312,"Sebastian Vettel"
"4627","Australian Grand Prix",2016,"18:09.303",1089303,"Nico Rosberg"
"4628","Australian Grand Prix",2016,"18:09.365",1089365,"Kimi Räikkönen"
"4629","Australian Grand Prix",2016,"18:09.822",1089822,"Daniel Ricciardo"
"4630","Australian Grand Prix",2016,"18:09.372",1089372,"Max Verstappen"
"4631","Australian Grand Prix",2016,"18:09.971",1089971,"Carlos Sainz"
"4632","Australian Grand Prix",2016,"18:10.087",1090087,"Lewis Hamilton"
"4633","Australian Grand Prix",2016,"18:09.805",1089805,"Felipe Massa"
"4634","Australian Grand Prix",2016,"18:09.417",1089417,"Romain Grosjean"
"4635","Australian Grand Prix",2016,"18:09.155",1089155,"Nico Hülkenberg"
"4636","Australian Grand Prix",2016,"18:08.989",1088989,"Valtteri Bottas"
"4637","Australian Grand Prix",2016,"18:08.294",1088294,"Jolyon Palmer"
"4638","Australian Grand Prix",2016,"18:07.311",1087311,"Sergio Pérez"
"4639","Australian Grand Prix",2016,"18:06.875",1086875,"Marcus Ericsson"
"4640","Australian Grand Prix",2016,"18:04.466",1084466,"Jenson Button"
"4641","Australian Grand Prix",2016,"18:02.337",1082337,"Felipe Nasr"
"4642","Australian Grand Prix",2016,"18:02.140",1082140,"Pascal Wehrlein"
"4643","Australian Grand Prix",2016,"15:46.318",946318,"Kevin Magnussen"
"4644","Australian Grand Prix",2016,"16.936",16936,"Marcus Ericsson"
"4645","Australian Grand Prix",2016,"21.837",21837,"Jenson Button"
"4646","Australian Grand Prix",2016,"22.392",22392,"Carlos Sainz"
"4647","Australian Grand Prix",2016,"29.066",29066,"Max Verstappen"
"4648","Australian Grand Prix",2016,"23.895",23895,"Pascal Wehrlein"
"4649","Australian Grand Prix",2016,"24.548",24548,"Sebastian Vettel"
"4650","Australian Grand Prix",2016,"21.981",21981,"Daniel Ricciardo"
"4651","Austrian Grand Prix",2016,"22.601",22601,"Nico Hülkenberg"
"4652","Austrian Grand Prix",2016,"21.924",21924,"Fernando Alonso"
"4653","Austrian Grand Prix",2016,"22.859",22859,"Jenson Button"
"4654","Austrian Grand Prix",2016,"21.047",21047,"Valtteri Bottas"
"4655","Austrian Grand Prix",2016,"22.605",22605,"Carlos Sainz"
"4656","Austrian Grand Prix",2016,"21.883",21883,"Sergio Pérez"
"4657","Austrian Grand Prix",2016,"21.890",21890,"Nico Rosberg"
"4658","Austrian Grand Prix",2016,"22.033",22033,"Kevin Magnussen"
"4659","Austrian Grand Prix",2016,"21.745",21745,"Jolyon Palmer"
"4660","Austrian Grand Prix",2016,"21.097",21097,"Felipe Massa"
"4661","Austrian Grand Prix",2016,"22.980",22980,"Marcus Ericsson"
"4662","Austrian Grand Prix",2016,"22.613",22613,"Pascal Wehrlein"
"4663","Austrian Grand Prix",2016,"21.183",21183,"Daniel Ricciardo"
"4664","Austrian Grand Prix",2016,"21.945",21945,"Max Verstappen"
"4665","Austrian Grand Prix",2016,"22.918",22918,"Lewis Hamilton"
"4666","Austrian Grand Prix",2016,"22.053",22053,"Esteban Gutiérrez"
"4667","Austrian Grand Prix",2016,"21.916",21916,"Kimi Räikkönen"
"4668","Austrian Grand Prix",2016,"23.738",23738,"Pascal Wehrlein"
"4669","Austrian Grand Prix",2016,"21.580",21580,"Nico Hülkenberg"
"4670","Austrian Grand Prix",2016,"22.035",22035,"Jenson Button"
"4671","Austrian Grand Prix",2016,"22.662",22662,"Romain Grosjean"
"4672","Austrian Grand Prix",2016,"22.879",22879,"Fernando Alonso"
"4673","Austrian Grand Prix",2016,"21.412",21412,"Sergio Pérez"
"4674","Austrian Grand Prix",2016,"23.326",23326,"Rio Haryanto"
"4675","Austrian Grand Prix",2016,"17.959",17959,"Nico Rosberg"
"4676","Austrian Grand Prix",2016,"18.064",18064,"Pascal Wehrlein"
"4677","Austrian Grand Prix",2016,"16.983",16983,"Lewis Hamilton"
"4678","Austrian Grand Prix",2016,"17.165",17165,"Max Verstappen"
"4679","Austrian Grand Prix",2016,"19.408",19408,"Daniel Ricciardo"
"4680","Austrian Grand Prix",2016,"21.206",21206,"Kimi Räikkönen"
"4681","Austrian Grand Prix",2016,"20.876",20876,"Valtteri Bottas"
"4682","Austrian Grand Prix",2016,"20.929",20929,"Felipe Nasr"
"4683","Austrian Grand Prix",2016,"33.462",33462,"Carlos Sainz"
"4684","Austrian Grand Prix",2016,"18.307",18307,"Jenson Button"
"4685","Austrian Grand Prix",2016,"18.860",18860,"Romain Grosjean"
"4686","Austrian Grand Prix",2016,"17.721",17721,"Kevin Magnussen"
"4687","Austrian Grand Prix",2016,"17.388",17388,"Felipe Massa"
"4688","Austrian Grand Prix",2016,"16.851",16851,"Jolyon Palmer"
"4689","Austrian Grand Prix",2016,"16.764",16764,"Fernando Alonso"
"4690","Austrian Grand Prix",2016,"16.544",16544,"Sergio Pérez"
"4691","Austrian Grand Prix",2016,"16.419",16419,"Marcus Ericsson"
"4692","Austrian Grand Prix",2016,"16.227",16227,"Nico Hülkenberg"
"4693","Austrian Grand Prix",2016,"16.475",16475,"Esteban Gutiérrez"
"4694","Austrian Grand Prix",2016,"16.218",16218,"Rio Haryanto"
"4695","Austrian Grand Prix",2016,"18.220",18220,"Nico Rosberg"
"4696","Austrian Grand Prix",2016,"18.342",18342,"Pascal Wehrlein"
"4697","Austrian Grand Prix",2016,"18.716",18716,"Lewis Hamilton"
"4698","Austrian Grand Prix",2016,"18.455",18455,"Max Verstappen"
"4699","Austrian Grand Prix",2016,"18.347",18347,"Daniel Ricciardo"
"4700","Austrian Grand Prix",2016,"18.455",18455,"Kimi Räikkönen"
"4701","Austrian Grand Prix",2016,"17.800",17800,"Valtteri Bottas"
"4702","Austrian Grand Prix",2016,"17.739",17739,"Felipe Nasr"
"4703","Austrian Grand Prix",2016,"18.964",18964,"Jenson Button"
"4704","Austrian Grand Prix",2016,"19.554",19554,"Romain Grosjean"
"4705","Austrian Grand Prix",2016,"19.611",19611,"Kevin Magnussen"
"4706","Austrian Grand Prix",2016,"19.015",19015,"Felipe Massa"
"4707","Austrian Grand Prix",2016,"18.382",18382,"Jolyon Palmer"
"4708","Austrian Grand Prix",2016,"18.194",18194,"Fernando Alonso"
"4709","Austrian Grand Prix",2016,"17.970",17970,"Sergio Pérez"
"4710","Austrian Grand Prix",2016,"19.041",19041,"Marcus Ericsson"
"4711","Austrian Grand Prix",2016,"19.028",19028,"Nico Hülkenberg"
"4712","Austrian Grand Prix",2016,"18.636",18636,"Carlos Sainz"
"4713","Austrian Grand Prix",2016,"18.308",18308,"Esteban Gutiérrez"
"4714","Austrian Grand Prix",2016,"17.828",17828,"Rio Haryanto"
"4715","Austrian Grand Prix",2016,"21.921",21921,"Esteban Gutiérrez"
